ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
gf2163,4,0,0, ,1,11.63256464,2,5,3,4,2,3,5,5,3,1,5,4,1,4,3,1,1,4,5,5,4,1,2,2,2,3,3,1,3,2,5,1,5,2,1,5,5,2,4,5,5,3,5,4,2,1,5,5,3,5,5,4,3,1,4,2,5,4,5,1,3,3.727272727,4.444444444
gf2174,1,1,0, ,2,11.40041068,3,3,2,5,1,3,5,4,2,3,4,3,2,5,5,4,3,4,1,4,4,5,4,2,3,4,3,2,5,2,5,3,4,5,3,5,4,3,4,2,4,5,5,1,5,1,1,3,4,4,4,3,4,5,4,5,3,3,3,1,1, , 
gf2174,4,1,0, ,1,11.40041068,3,5,3,3,2,4,4,2,5,3,5,4,1,3,5,4,4,4,4,4,4,1,4,4,3,4,4,2,3,4,4,4,3,2,3,5,4,4,2,2,5,1,4,2,4,2,5,2,3,5,4,2,1,2,2,4,3,3,3,1,5, , 
gf2196,4,0,0, ,1,11.83130415,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
gf2200,1,0,0, ,1,11.12313826,3,2,3,3,2,4,4,4,3,4,4,5,1,4,3,4,4,4,4,5,5,3,4, ,4,4,4,2,3,4,4,2,4,5,3,4,5,2,3,2,3,1,5,2,5,2,3,4,3,5,4,4,3,2, ,4,2,2,3,2,5,3.090909091,3.777777778
gf2200,4,0,0, ,2,11.1230477,3,5,4,3,2,4,2,5,4,2,4,4,1,4,5,4,3,3,3,4,5,1,3,4,3,3,3,2,4,5,2,4,4,3,2,4,5,3,2,4,4,4,4,3,3,4,5,2,2,5,4,3,2,3,2,3,4,3,4,2,2,3.363636364,4.666666667
gf2222,1,0,0, ,2,11.31476487,3,4,4,3,2,4,4,3,2,3,4,4,3,4,4,3,4,3,3,3,4,3,4,3,3,3,3,2,3,2,5,4,4,3,2,5,5,2,2,4,4,5,3,3,4,2,3,2,2,3,4,4,4,3,3,3,3,3,4,1,1,2.909090909,3.444444444
gf2222,4,0,0, ,1,11.31457373,3,5,4,5,4,4,3,5,3,2,5,5,1,5,4,5,4,5,1,5,5,1,3,1,1,5,3,2,4,4,5,3,4,4,2,2,4,3,3,2,5,2,4,3,4,3,5,3,2,5,4,3,3,5,5,3,4,5,4,4,4,3.636363636,4.111111111
gf2233,1,0,0, ,1,11.385208,3,2,2,3,2,4,2,2,1,4,5,4,2,4,2,4,2,4,5,2,5,4,4,3,2,4,5,5,3,5,5,3,3,4,2,2,4,3,2,3,4,4,3,4,4,4,2,3,4,4,1,3,5,1,3,2,2,4,4,4,2,3.454545455,3.555555556
gf2233,4,0,0, ,2,11.38810705,3,4,3,4,2,2, ,3,4,2,3,4,2,3,3,2,3,4,2,4,2,4,3,2,3,2,2,4,3,3,3,4,4,3,2,3,3,4,2,3,3,4,4,3,2, ,2,2,3,4,2,2,2,4,4,3,4,3,4,3,2,2.5,2.777777778
gf2255,1,0,0, ,1,11.16937606,3,3,1,5,1,5,5,5,2,5,5,5,1,5,2,5,5,5,2,3,5,3,5,1,4,5,5,1,5,1,3,3,5,5,5,5,5,1,5,3,5,1,5,1,1,1,3,3,5,5,5,5,4,4,5,5,1,2,1,1,5, , 
gf2255,4,0,0, ,2,11.16959921,3,5,3,5,1, ,4,5,4,4,5,3,1,4,5,4,4,5,3,5,5,5,4,2,3,4,3,3,3,4,4,5,5,5,3,4,4,2,3,1,5,5,4,3,5,2,1,1,3,5,3,4,2,3,4,3,2,3,3,2,1, , 
gf2314,1,0,0, ,2,11.06767226,3,4,3,5,2,4,3,3,3,4,4,4,3,5,4,5,4,3,1,4,5,1,3,2,4,4,3,3,3,3,5,2,4,5,3,4,4,4,5,4,4,4,4,3,5,3,5,4,3,3,3,2,3,5,4,3,2,2,3,2,2,3.909090909,4.555555556
gf2314,4,0,0, ,1,11.33559517,3,1,2,2,3,2,3,4,5,2,4,5,5,5,5,3,2,3,2,2,5,3,3,1,4,5,5,5,5,5,5,1,3,2,1,3,2,3,3,1,3,2,3,3,3,3,3,5,4,1,1,3,1,4,5,3,4,2,5,3,4,3.272727273,2.375
gf2340,1,0,0, ,2,11.03007703,3,4, , , , , , , , , ,5,1,5,3,4,4,5,1, ,5,1,5,1,4,4,5,1,5,1,4,2,5,5,3,4,5,2,4,4,4,4,5,4,5, ,5,4, ,5,5,4, ,5,5,2, ,2,3,2,2,2.181818182,4.222222222
gf2340,4,0,0, ,1,11.05685058,3,2,1,4,1,4,3,5,1,4,5,5,1,4,2,5,4,3,1,4,5,2,4,1,3,4,4,1,4,1,4,1,5,4,4,4,5,1,4,1,4,2,4,3,4,3,4,5,5,5,5,5,5,5,5,3,2,3,2,2,4,3.090909091,4.111111111
gf2373,1,0,0, ,1,11.05369886,3,4,5,3,1,3,4,4,4,2,5,5,4,4,5,4,4,4,2,4,2,3,4,5,4,2,4,2,2,5,4,4,3,3,4,5,5,3,4,5,3,4,5,4,2,2,3,2,1,2,4,3,2,4,1,2,4,2,2,1,2,4,4.222222222
gf2373,4,0,0, ,2,11.05369933,3,4,3,5,3,3,3,5,3,3,3,4,3,3,3,1,3,3,2,4,3,3,3,3,4,3,4,2,3,4,3,4,2,3,2,3,4,4,4,4,3,4,3,4,3,3,3,2,3,3,4,2,3,4,3,2,3,2,4,3,2,3.181818182,3.333333333
gf2406,1,0,0, ,2,11.15563611,1,4,2,3,1,4,2,3,1,3,4,4,3,3,4,3,3,4,3,4,3,2,4,3,3,3,3,3,3,3,4,3,3,4,3,3,4,4,3,3,4,3,4,3,4,4,4,3,4,3,3,2,5,3,3,3,3,3,3,3,3,3.181818182,3.444444444
gf2406,4,0,0, ,2,11.41289119,1,4,1,3,1,3,3,3,3,3,4,3,3,3,3,2,4,3,3,3,2,1,3,4,3,3,3,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,5,2,5,3,3,3,3,3,2,3,3,3,3,3,3,3.272727273,3.444444444
gf2432,1,0,0, ,2,11.0339703,3,4,2,3,1,4,3,5,3,2,4,5,3,4,4,5,4,4,1,3,4,2,5,1,2,3,5,1,2,3,4,4,5,4,3,3,4,3,4,4,3,3,5,4,3,3,4,2,4,3,5,3,3,5,5,2,4,4,3,3,3,3.7,4
gf2432,4,0,0, ,1,11.03528481,3,5,3,2,1,5,5,4,1,1,5,5,3,4,4,5,5,3,3,5,4,1,3,4,4,4,4,3,5,3,5,4,4,4,1,4,5,5,5,1,4,3,4,3,5,1,5,2,3,3,3,1,5,3,2,3,5,2,5,2,3,3.454545455,4.444444444
gf2465,1,1,0, ,2,11.41409993,3,4,3,4,2,5,4,4,4,4,4,4,2,4,5,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,5,3,4,4,3,5,5,4,4,3,4,3,5,4,4,2,3,3,3,4,2,2,2,2,3,2,2,2,3,1,3, , 
gf2465,4,1,0, ,1,11.41409993,3,4,3,4,2,5,3,3,3,4,5,4,3,5,3,4,5,3,2,3,3,3,4,3,3,4,4,2,3,3,4,1,3,4,3,4,3,2,4,3,5,1,4,2,5,3,3,5,3,3,4,4,3,4,3,4,2,3,3,2,5, , 
gf2513,1,0,0, ,1,10.95604358,2,3,2,4,3,5,3,4,3,5,4,4,2,4,3,3,3,5,3,4,4,3,4,3,3,4,4,2,4,2,3,2,4,4,5,3,4,3,4,2,3,4,4,3,5,3,3,4,4,4,4,3,3,3,3,3,1,3,1,3,2,3.454545455,4.444444444
gf2513,4,0,0, ,1,10.95614885,2,5,1,4,1,5,4,1,3,4,5,5,2,5,3,5,5,5,4,2,5,3,4,3,4,5,5,2,4,3,5,4,5,4,5,2,5,1,4,3,5,5,5,1,5,2,3,2,5,4,4,5,3,2,3,5,2,2,1,4,1,2.818181818,3.777777778
gf2524,1,0,0, ,2,11.14470083,3,4,2,5,2,4,3,4,3,4,3,4,2,4,2,5,4,4,3,4,3,2,3,3,4,4,4,1,5,4,3,4,4,4,4,4,4,3,4,3,3,2,4,3,3,3,4,2,4,4,5,3,3,3,3,3,2,2,2,2,4,2.454545455,3.555555556
gf2535,1,0,0, ,2,11.24625117,3,5,3,4,1,5,1,5,3,1,5,5,4,4,3,3,5,5,5,5,4,1,3,1,1,4,4,1,5,5,3,3,5,3,1,3,5,4,3,3,2,3,3,2,2,5,5,3,3,2,5,2,3,1,5,4,5,5,5,3,3,4.181818182,4.444444444
gf2535,4,0,0, ,1,11.23744578,3,4,3,3,2,3,2,3,4,3,3,2,3,3,4,2,3,3,4,3,5, ,3,4,3,2,3,4,2,3,2,4,3,3,2,3, ,3,2,2,3,4,3,2,1,4, ,2,3,3,2,3,2,2,2,4,3,3,4,3,2,3.090909091,3.333333333
gf2594,1,0,0, ,2,10.99166749,2,2,3,5,1,3,2,4,3,4,4,3,1,4,2,2,3,2,3,3,4,4,4,3,4,3,2,3,4,3,4,3,4,3,3,3,4,2,2,3,4,4,4,3,3,4,2,3,3,5,3,4,3,3,3,3,2,2,3,3,2,2.909090909,4
gf2594,4,0,0, ,2,10.996754,2,4,3,4,1,3,4,4,1,3,3,4,1,5,3,3,3,4,2,5,1,4,4,1,5,3,3,1,4,1,2,4,4,4,2,3,5,3,4,3,1,1,5,1,2,2,2,2,3,5,5,3,5,4,5,5,3,1,4,3,5,2.727272727,2.666666667
gf2616,1,0,0, ,1,11.0486697,1,4,2,4,1,5,4,5,3,4,5,5,1,5,4,5,4,4,2,5,4,4,5,3,2,4,4,2,4,4,4,4,4,4,4,2,5,2,3,3,4,2,5,3,4,2,2,2,4,5,4,4,3,4,3,3,2,4,2,4,4,3.636363636,4.222222222
gf2616,4,0,0, ,1,11.05176322,1,5,5,3,1,5,3,5,3,4,5,3,1,4,3,5,4,3,3,5,5,1,3,3,3,5,4,3,3,3,5,3,5,3,4,3,5,3,4,5,5,2,3,1,4,3,5,3,1,5,3,3,3,3,3,5,2,3,2,3,4,3.272727273,3.888888889
gf2631,1,0,0, ,1,11.19155237,2,3,3,4,2,3,1,3,3,3,3,5,5,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,5,4,3,4,3,3,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3.454545455,4.222222222
gf2631,4,0,0, ,1,11.19155706,2,5,3,5,1,5,2,5,4,1,5,5,1,5,1,5,4,5,5,3,5,1,5,1,1,5,5,1,5,5,5,3,5,5,5,5,4,5,5,5,3,1,5,3,1,4,5,3,3,5,5,1,2,1,5,3,5,5,1,1,5,3.454545455,4.444444444
gf2642,1,0,0, ,2,11.02177228,1,4,3,4,4,4,3,4,4,3,5,5,3,3,2,5,5,4,3,4,4,3,3,1,3,3,4,2,4,3,3,3,4,4,3,3,5,3,4,3,5,2,4,4,3,3,3,3,3,3,4,3,2,3,5,2,3,3,3,3,4,3,3.444444444
gf2642,4,0,0, ,2,11.0217764,1,3,1,5,1,5,5,4,3,5,5,5,2,4,2,4,5,5,1,5,5,5,4,1,5,5,5,2,5,1,5,3,4,5,3,5,5,2,5,1,5,3,5,2,4,1,1,3,5,4,4,4,3,5,5,4,1,1,3,1,3,3.2,4.666666667
gf2686,1,1,0, ,1,11.24982888,1,3,2,4,1,5,4,4,2,5,2,5,3,5,1,4,5,4, ,2,5,4,5,1,3,4,4,1,3,1,3,2,5,5,5,3,4,4,5,1,5,1,3,1,5,2,2,4,4,3,5,2,4, ,5,5,1,3,1,3,5, , 
gf2686,4,1,0, ,1,11.24982888,1,3,4,4,1,2,4,5,1,5,4,5,3,5,2,3,3,4,1,1,2,4,3,1,4,3,5,1,4,1,3,3,4,5,5,3,4,3,4,2,4,3,4,1,2,2,2,3,2,3,5,3,5,5,5,5,1,2,1,3,3, , 
gf2690,1,0,0, ,2,10.97498368,2,3,3,5,2,5,5,5,4,4,4,4,1,5,3,5,3,4,1,5,4,5,3,3,3,4,3,2,5,2,5,3,5,4,4,1,4,2,5,3,3,5,4,2,5,1,1,3,3,5,4,4,2,5,3,4,2,3,2,5,1,3.909090909,4.333333333
gf2690,4,0,0, ,2,10.97515581,2,5,2,3,2,3,4,5,3,5,4,4,2,5,3,3,3,5,3,3,3,2,4,2,3,3,3,2,4,4,3,3,5,4,4,4,4,3,4,2,3,3,4,2,4,2,4,3,4,4,4,3,3,3,4,4,1,3,2,2,3,3.363636364,3.222222222
gf2701,1,0,0, ,1,11.19182029,2,3,1,5,1,5,3,4,2,1,1,5,1,4,1,4,3,5,1,1,1,2,4,4,5,4,3,1,4,1,1,3,5,5,1,1,5,2,4,4,1,5,5,2,1,3,4,3,5,5,5,4,4,5,2,4,5,1,5,5,1, , 
gf2701,4,0,0, ,1,11.16143896,2,4,2,3,1,5,4,5,4,3,5,5,1,4,4,5,4,4,1,3,5,2,4,2,3,1, ,3,4,3,4,3,4,4,2,4,5,4,2,2,4,5,5,3,1,2,4,3,4,5,3,2,2,5,4,3,3,3,4,2,1, , 
gf2734,1,0,0, ,1,11.04591211,3,3,3,1,3,5,4,3,4,2,4,4,3,3,3,3,3,4,5,4,5, ,3,5,2,5,3,4,1,4,1,4,3,3,4,4,4,5,3,5,4,2,3,5,1,2, ,2,3,3,2,1,2,1,1,1,4,4,2,2,4,3.090909091,4
gf2734,4,0,0, ,2,11.04609863,3,5,4,4,1,5,3,5,4,4,5,4,1,4,1,3,4,5,4,5,4,2,4,2, ,4,3,4,4,2,4,4,5,4,3,3,5,4,5,4,3,2,4,5,5,3,4,2,2,5,2,2,2,2,4,1,2, ,3,3,4,2.363636364,4.333333333
gf2756,1,0,0, ,2,11.30326901,1,4,1,4,3,5,3,4,5,3,5,4,3,4,5,4,5,4,3,4,4,3,4,3,2,4,4,3,3,4,5,4,4,4,1,4,5,5,4,5,5,2,4,4,5,3,3,2,5,3,3,1,1,3,3,2,3,4,5,2,4,3.727272727,4.111111111
gf2756,4,0,0, ,2,10.98646019,1,5,2,3,1,5,3,5,3,3,5,5,1,4,3,3,5,5,3,3,2,1,5,2,3,3,1,2,3,3,3,1,4,4,4,3,5,2,5,2,2,4,5,2,4,3,5,5,4,5,4,4,3,3,4,4,3,3,2,3,2,3.545454545,4
gf2760,1,0,0, ,2,11.0217258,3,2,1,5,1,3,4,5,3,4,5,4,1,5,3,4,3,5,2,4,3,5,5,3,3,1,3,1,5,3,4,4,5,3,4,2,5,2,3,3,3,3,4,4,3,2,1,2,5,5,5,4,3,4,3,2,2,3,2,4,3,3.181818182,4.333333333
gf2760,4,0,0, ,1,11.02430917,3,4,2,3,2,3,2,4,3,2,4,4,1,4,3,3,3,4,4,4,4,2,4,3,2,2,3,2,3,2,3,4,4,3,2,4,5,3,3,2,3,2,4,4,3,4,4,2,4,5,4,3,3,2,3,2,4,4,4,2,4,3.636363636,2.888888889
gf2793,1,1,0, ,2,11.54277892,2,5,1,4,1,4,1,5,4,5,5,5,3,4,2,4,5,5,3,5,5,1,4,4,2,3,4,1,4,3,5,4,5,4,3,4,5,1,3,1,5,1,5,3,2,5,5,2,5,3,5,5,2,3,2,3,1,4,3,2,5, , 
gf2793,4,1,0, ,2,11.54277892,2,5,2,5,1,5,1,5,3,4,5,5,4,5,1,5,5,4,1,4,5,1,3,1,1,5,5,1,5,3,5,1,4,3,3,1,5,1,5,1,5,1,4,3,5,5,5,5,4,2,5,5,3,5,5,3,2,5,3,5,5, , 
gf2804,1,0,0, ,1,10.98543977,2,1,3,4,3,4,4,3,4,4,4,4,4,4,5,4,5,5,4,5,5,3,4,1,4,5,5,4,4,4,4,3,4,4,2,2,5,5,4,4,4,2,4,4,4,2,3,3,3,2,2,1,2,2,5,2,2,2,4,4,4,3.090909091,3.666666667
gf2804,4,0,0, ,1,10.98535693,2,4,2,4,1,3,4,4,3,3,4,5,3,4,4,3,4,4,4,2,3,4,4,2,4,1,4,3,4,4,2,4,4,4,2,3,5,4,2,2,4,1,4,3,3,2,2,2,4,3,3,2,3,2,4,3,3,2,4,3,5,3.090909091,4.222222222
gf2815,1,0,0, ,1,11.02084316,1,4,1,5,1,5,5,5, ,4,5,5,2,1,4,3,5,5,2,3,5,4,5,4,2,5,3,5,5,4,4,5,5,4,3,5,5,1,4,4,5,5,4,3,5,1,2,1,5,4,1,5, ,4,2,3,2,4,3,1,1,3.272727273,4.222222222
gf2815,4,0,0, ,1,11.02067987,1,2,1,4,2,5,3,5,3,4,5,5,1,4,4,4,3,5,4,4,5,4,4,2,2,4,2,3,4,3,4,4,4,3,3,2,5,1,3,2,5,1,5,3,4,3,2,2,5,5,3,5,3,2,4,3,2,4,3,4,5,3,4
gf2826,1,0,0, ,2,10.9495621,2,5,3,3,1,4,4,4,4,4,5,5,3,4,4,3,4,5,4,4,2,1,4,4,1,2,5,1,4,4,3,2,4,4,1,3,5,5,4,5,3,3,4,1,3,2,5,4,3,3,5,1,2,2,2,5,2,5,5,3,3,3.727272727,4.555555556
gf2826,4,0,0, ,2,10.95772968,2,5,4,5,2,5,4,5,4,4,5,4,1,5,4,4,4,4,2,4,5,5,4,2,3,4,4,2,5,4,3,4,5,5,3,5,5,2,4,1,4,2,4,2,3,2,1,2,2,5,4,4,2,4,4,4,2,3,3,1,4,3.181818182,3.75
gf2863,1,0,0, ,1,11.04626996,2,5,2,5,1,4,4,5,5,4,5,5,1,5,3,5,4,4,5,2,5,1,4,1,3,4,5,1,4,3,4,2,4,5,5,4,5,3,5,5,3,1,4,1,3,2,5,4,4,5,5,3,1,1,5,5,2,3,1,2,5,2.636363636,4
gf2863,4,0,0, ,1,10.99709259,2,5,1,5,1,5,3,5,2,4,5,5,2,5,4,5,5,5,2,5,5,1,4,2,2,5,5,1,5,2,4,2,5,5,4,2,5,2,4,2,4,3,5,2,2,3,5,4,5,4,5,4,4,4,4,4,2,4,2,4,3,2.6,4.777777778
gf2874,1,0,0, ,1,10.98873834,2,2,3,5,1,5,5,5,4,5,3,3,1,5,3,5,4,5,1,2,5,4,4,1,4,4,5,1,4,3,4,4,5,5,4,4,5,2,4,1,4,1,5,1,3,1,2,2,3,5,5,4,2,5,5,5,1,2,2,2,5,2.909090909,4.555555556
gf2874,4,0,0, ,1,10.98510308,2,5,1,5,1,4,3,5,4,3,5,5,1,5,5,4,4,5,1,5,5,4,5,2,2,4,3,1,3,5,5,4,5,4,3,5,5,4,3,3,4,5,5,2,5,3,2,2,5,5,5,2,2,5,4,4,3,4,3,1,1,3.363636364,3.555555556
gf2885,1,0,0, ,2,10.94960624,2,4,1,5,1,4,5,5,1,5,5,5,1,5,1,4,5,5,2,5,5,3,5,1,1,5,5,1,5,2,5,4,5,5,4,1,5,1,1,1,5,3,5,1,4,1,3,2,5,5,5,5,5,4,5,5,1,5,2,5,3,4.636363636,4.555555556
gf2900,1,0,0, ,2,11.14131426,1,1,3,4,1,5,5,5,4,4,5,4,1,5,4,3,3,5,5,5,5,5,5,1,1,5,5,1,4,2,5,5,5,5,2,4,5,1,5,4,5,5,5,2,5,1,1,1,3,5,5,5,2,1,5,4,2,5,4,2,1,4.181818182,4.555555556
gf2900,4,0,0, ,2,11.14125013,1,3,2,3,2,3,4,5,3,3,4,4,1,5,2,3,2,4,2,4,4,2,4,2,3,4,4,2,4,3,3,3,5,4,3,2,4,3,3,2,2,3,4,4,4,2,4,3,4,5,4,3,3,4,4,2,3,3,3,4,3,3.454545455,4.222222222
gf2922,1,0,0, ,2,11.05403637,2,5,4,4,1,5,5,5,2,5,5,5,4,5,1,5,5,3,1,1,4,1,5,3,5,5,5,1,5,3,3,4,4,5,5,4,5,1,5,4,3,4,5,4,2,1,5,2,2,2,5,5,4,5,3,2,1,1,1,2,2,3.545454545,4.5
gf2922,4,0,0, ,2,11.0541808,2,5,2,4,2,5,5,5,4,5,5,5,1,5,3,5,5,5,3,5,5,1,5,3,5,5,5,2,5,2,5,1,5,4,5,2,5,2,5,1,4,5,5,1,4,1,5,5,4,5,4,4,2,3,3,5,1,1,1,4,1,3.727272727,4.333333333
gf2955,1,0,0, ,2,11.43775005,3,4,2,3,1,4,2,3,2,4,3,5,1,4,4,4,4,3,3,4,3,3,3,4,4,4,4,1,4,2,3,4,3,3,4,3,4,3,3,4,4,3,3,2,3,4,3,2,4,5,5,3,4,3,2,4,2,2,2,3,3,3.272727273,4
gf2955,4,0,0, ,1,11.39076479,3,5,3,3,2,5,3,3,5,3,5,5,3,3,5,5,4,3,5,4,5,2,4,4,3,5,4,4,3,4,5,5,4,3,3,4,3,4,3,5,5,5,4,5,5,3,4,1,3,3,2,2,1,1,2,1,3,3,3,2,1,3.181818182,3.555555556
gf2966,1,0,0, ,1,11.04252088,2,4,1,5,2,5,3,5,4,4,5,5,1,5,5,4,5,5,5,5,4,2,5,1,1,4,3,1,5,2,5,3,4,5,4,3,5,2,4,3,3,4,5,1,3,3,4,3,5,5,5,4,2,1,5,5,2,5,2,3,2,4.363636364,4.222222222
gf2966,4,0,0, ,1,11.04243659,2,4,4,3,1,4,4,5,3,2,4,5,1,3,4,4,5,4,5,5,3,2,4,2,1,4,3,2,4,5,3,4,4,4,2,4,4,2,3,4,2,4,4,2,1,2,4,2,2,5,4,4,3,1,4,4,4,5,4,2,2,4,3.444444444
gf2992,1,0,0, ,2,11.04365329,2,5,4,4,1,4,4,5,4,4,5,5,2,5,4,4,5,5,3,4,5,3,4,2,2,4,5,1,4,2,5,5,4,4,2,4,5,2,4,2,5,5,5,5,5,2,3,1,2,4,5,4,2,3,4,1,2,4,4,2,1,4.272727273,4.666666667
gf2992,4,0,0, ,2,11.04366403,2,4,4,5,3,5,2,4,5,2,4,4,3,4,4,4,4,3,2,5,5,4,4,3,2,4,4,3,4,4,4,4,4, ,2,3,5,3,4,4,5,3,4,3,4,4,2,2,2,3,3,3,1,4,3,3,4,4,4,3,3,3.636363636,3.555555556
gi3014,1,0,0, ,1,11.10089316,2,2,2,5,1,4,4,5,4,4,5,4,1,5,1,5,4,4,1,2,3,4,4,2,5,4,5,2,5,2,5,3,5,5,4,4,4,2,5,2,4,2,2,1,4,2,2,3,4,5,4,4,2,5,4,5,2,1,2,2,4, , 
gi3014,4,0,0, ,1,11.10102625,2,3,4,5,1,5,5,5,3,4,5,4,1,5,4,5,4,4,2,4,5,4,4,2,4,5,4,1,4,1,4,3,5,5,3,2,5,1,4,1,4,3,2,1,5,1,2,3,2,5,5,5,3,4,4,5,2,2,3,4,3, , 
gi3025,1,1,0, ,2, ,2,3,3,3,2,4,3,1,3,3,4,4,3,4,4,3,4,3,1,3,4,4,3,3,5,4,5,1,3,1,5,5,3,4,3,3,5,3,3,3,5,3,5,3,4,3,2,1,3,3,5,3,3,5,3,3,3,1,3,3,3, , 
gi3025,4,1,0, ,2,11.01437372,2,3,2,4,1,3,2,4,2,4,4, ,2,4,2,4,3,5,1,3,4,2,4,1,4,4,3,2,4,2,5,3,5,4,2,5,4,1,3,2,4, ,4, ,3,4,4,3,4,4,4,5,4,5,5, ,2,2,4,1, , , 
gi3036,1,0,0, ,2,10.95825094,3,5,2,3,1,3,4,5,5,2,5,4,1,3,5,3,3,5,5,5,5,1,5,5,2,3,4,3,1,3,5,1,4,2,1,2,5,3,2,2,5,1,5,3,5,2,5,5,4,5,3,3,1,1,1,3,4,4,5,4,5,4.545454545,4.444444444
gi3036,4,0,0, ,1,10.9519176,3,2,1,4,1,4,3,5,3,4,4,4,1,5,3,4,5,5,2,5,4,2,5,1,3,3,5,2,4,2,4,1,4,4,4,4,5,2,4,1,2,2,4,1,1,3,4,5,5,5,4,4,3,4,5,5,2,3,2,2,4,3.090909091,3.444444444
gi3062,1,0,0, ,2,11.07871254,2,4,2,5,1,2,2,4,2,5,4,4,4,5,4,4,4,5,1,5,3,4,5,1,3,3,5,1,4,2,4,4,4,5,2,4,5,3,4,2,3,1,4,2,4,4,2,2,4,2,5,3,4,5,5,4,1,3,4,2,5,3.636363636,3.555555556
gi3062,4,0,0, ,2,11.46003464,2,4,4,2,3,3,3,4,5,4,4,3,2,4,4,3,4,4,4,3,4,3,3,5,4,2,5,3,2,4,1,3,4,2,4,2,4,5,1,4,4,4,4,2,1,3,3,3,2,4,3,1,1,2,1,4,2,2,2,4,2,3.727272727,3.333333333
gi3073,1,0,0, ,2,11.19312689,2,3,4,3,2,2,3,4,4,2,4,3,1,5,4,3,3,4,2,3,3,2,4,2,3,2,3,1,3,3,2,4,3,3,2,3,5,3,2,4,2,4,4,5,2,3,4,2,2,5,5,3,2,4,4,1,4,3,4,3,2,3.090909091,4
gi3073,4,0,0, ,2,11.22339303,2,3,3,3,2,3,3,4,4,3,5,4,2,4,4,3,3,3,2,4,4,4,3,3,3,4,5,3,3,2,3,4,4,3,2,4,4,3,3,3,5,4,2,3,2,3,2,2,3,4,3,3,2,4,3,3,3,3,4,2,2,3.545454545,3.888888889
gi3084,1,0,0, ,1,11.41840067,2,5,2,3,1,3,1,4,4,2,3,4,4,3,3,3,2,3,4,4,2,2,3,4,4,2,5,3,2,5,3,4,5,3,3,4,5,3,2,5,2,1,3,5,1,5,4,2,4,2,3,3,2,2,2,1,4,2,3,2,5,2.454545455,3.444444444
gi3110,1,0,0, ,2,11.36075551,1,3,3,3,2,4,3,4,4,3,4,3,2,4,4,4,3,3,2,4,3,4,3,2,3,4,4,3,3,3,4,2,4,3,3,3,4,2,4,3,4,2,4,4,3,3,2,4,3,4,3,4,2,4,4,2,3,3,3,3,4,3.090909091,3.555555556
gi3110,4,0,0, ,2,11.36413767,1,3,4,5,1,3,3,4,2,3,4,4,2,5,4,4,4,5,1,4,4,4,4,2,4,4,3,4,4,4,5,4,4,5,2,3,4,3,3,4,3,4,3,4,3,3,2,2,2,4,2,3,4,5,4,2,3,2,4,3,2,3.454545455,3.777777778
gi3121,1,0,0, ,1,10.98549392,1,2,1,5,1,4,4,5,3,5,2,4,2,5,4,5,4,4,1,3,1,4,4,1,4,4,2,2,5,2,4,4,4,4,3,3,5,1,4,2,4, ,5,3,4,2,2,2,5,4,4,5,3,5,5,3,1,2,3,3, ,2.727272727,4
gi3121,4,0,0, ,1,10.99166968,1,2,2,4,1,3,2,3,3,4,3,3,2,4,3,3,2,4,2,4,3,4,4,1,5,2,2,2,5,2,4,5,4,4,3,4,4,3,4,5,4,5,4,2,5,4,2,1,4,4,4,3,3,4,5,4,2,1,3,2,1,2.909090909,3.888888889
gi3132,1,0,0, ,2,11.34497522,3,3,3,3,4,4,3,4,4,3,4,4,2,4,4,3,3,4,4,4,4,3,4,4,2,4,1,3,4,4,5,3,4,4,4,3,3,3,3,3,4,5,4,4,5,3,3,3,3,4,3,3,2,2,2,2,3,4,2,3,1,3.909090909,4.444444444
